order_id,order_placement_date,customer_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,In Full,On Time,On Time In Full,product_name,category,customer_name,city,total_amount
FMR32203402,2025-03-01,789203,25891402,488,2025-03-02,2025-03-02,488,1,1,1,AM Curd 100,Dairy,Rel Fresh,Vadodara,9760.0
FMR32902402,2025-03-01,789902,25891402,405,2025-03-02,2025-03-02,405,1,1,1,AM Curd 100,Dairy,Elite Mart,Ahmedabad,8100.0
FMR33321602,2025-03-01,789321,25891402,283,2025-03-03,2025-03-03,283,1,1,1,AM Curd 100,Dairy,Chiptec Stores,Ahmedabad,5660.0
FMR33122402,2025-03-01,789122,25891402,460,2025-03-03,2025-03-06,437,0,0,0,AM Curd 100,Dairy,Coolblue,Vadodara,9200.0
FMR34122402,2025-03-01,789122,25891402,256,2025-03-04,2025-03-04,205,0,1,0,AM Curd 100,Dairy,Coolblue,Vadodara,5120.0
FMR34621601,2025-03-01,789621,25891402,220,2025-03-04,2025-03-07,220,1,0,0,AM Curd 100,Dairy,Expert Mart,Ahmedabad,4400.0
FMR32221402,2025-03-01,789221,25891402,384,2025-03-02,2025-03-03,384,1,0,0,AM Curd 100,Dairy,Atlas Stores,Ahmedabad,7680.0
FMR33221402,2025-03-01,789221,25891402,342,2025-03-03,2025-03-04,342,1,0,0,AM Curd 100,Dairy,Atlas Stores,Ahmedabad,6840.0
FMR32622402,2025-03-01,789622,25891402,309,2025-03-02,2025-03-03,247,0,0,0,AM Curd 100,Dairy,Expert Mart,Vadodara,6180.0
FMR34622602,2025-03-01,789622,25891402,462,2025-03-04,2025-03-04,439,0,1,0,AM Curd 100,Dairy,Expert Mart,Vadodara,9240.0
FMR32202402,2025-03-01,789202,25891402,442,2025-03-02,2025-03-03,442,1,0,0,AM Curd 100,Dairy,Rel Fresh,Ahmedabad,8840.0
FMR34301602,2025-03-01,789301,25891201,308,2025-03-04,2025-03-04,308,1,1,1,AM Butter 100,Dairy,Foodtown,"New Jersey, US",53463.5
FMR33521201,2025-03-01,789521,25891201,487,2025-03-03,2025-03-04,463,0,0,0,AM Butter 100,Dairy,Acclaimed Stores,Ahmedabad,29220.0
FMR33401603,2025-03-01,789401,25891201,461,2025-03-03,2025-03-03,461,1,1,1,AM Butter 100,Dairy,Wegmans,"New Jersey, US",80021.67
FMR33320501,2025-03-01,789320,25891201,354,2025-03-03,2025-03-03,354,1,1,1,AM Butter 100,Dairy,Whole Foods Market,"New Jersey, US",61448.31
FMR32321201,2025-03-01,789321,25891201,374,2025-03-02,2025-03-02,374,1,1,1,AM Butter 100,Dairy,Chiptec Stores,Ahmedabad,22440.0
FMR34102602,2025-03-01,789102,25891201,440,2025-03-04,2025-03-04,440,1,1,1,AM Butter 100,Dairy,Vijay Stores,Ahmedabad,26400.0
FMR32103503,2025-03-01,789103,25891201,112,2025-03-02,2025-03-02,101,0,1,0,AM Butter 100,Dairy,Vijay Stores,Vadodara,6720.0
FMR32501201,2025-03-01,789501,25891201,273,2025-03-02,2025-03-01,273,1,1,1,AM Butter 100,Dairy,Best Market,"New Jersey, US",47388.1
FMR34220601,2025-03-01,789220,25891201,378,2025-03-04,2025-03-04,378,1,1,1,AM Butter 100,Dairy,ShopRite,"New Jersey, US",65614.3
FMR34702502,2025-03-01,789702,25891201,156,2025-03-04,2025-03-04,156,1,1,1,AM Butter 100,Dairy,Sorefoz Mart,Ahmedabad,9360.0
FMR34201201,2025-03-01,789201,25891201,291,2025-03-04,2025-03-05,233,0,0,0,AM Butter 100,Dairy,Rel Fresh,"New Jersey, US",50512.59
FMR32622502,2025-03-01,789622,25891201,274,2025-03-02,2025-03-02,247,0,1,0,AM Butter 100,Dairy,Expert Mart,Vadodara,16440.0
FMR34101201,2025-03-01,789101,25891201,489,2025-03-04,2025-03-05,489,1,0,0,AM Butter 100,Dairy,Costco Wholesale,"New Jersey, US",84881.99
FMR34520602,2025-03-01,789520,25891501,204,2025-03-04,2025-03-06,184,0,0,0,AM Biscuits 750,Food,Fairway Market,"New Jersey, US",159349.01
FMR33203603,2025-03-01,789203,25891501,104,2025-03-03,2025-03-03,104,1,1,1,AM Biscuits 750,Food,Rel Fresh,Vadodara,31200.0
FMR34420501,2025-03-01,789420,25891501,210,2025-03-04,2025-03-06,210,1,0,0,AM Biscuits 750,Food,Lidl,"New Jersey, US",164035.75
FMR33403501,2025-03-01,789403,25891501,241,2025-03-03,2025-03-03,229,0,1,0,AM Biscuits 750,Food,Propel Mart,Vadodara,72300.0
FMR34121501,2025-03-01,789121,25891501,159,2025-03-04,2025-03-03,127,0,1,0,AM Biscuits 750,Food,Coolblue,Ahmedabad,47700.0
FMR34903603,2025-03-01,789903,25891501,136,2025-03-04,2025-03-04,136,1,1,1,AM Biscuits 750,Food,Elite Mart,Vadodara,40800.0
FMR33320501,2025-03-01,789320,25891501,249,2025-03-03,2025-03-03,249,1,1,1,AM Biscuits 750,Food,Whole Foods Market,"New Jersey, US",194499.53
FMR32221603,2025-03-01,789221,25891501,140,2025-03-02,2025-03-02,140,1,1,1,AM Biscuits 750,Food,Atlas Stores,Ahmedabad,42000.0
FMR32101601,2025-03-01,789101,25891501,241,2025-03-02,2025-03-02,241,1,1,1,AM Biscuits 750,Food,Costco Wholesale,"New Jersey, US",188250.55
FMR33303501,2025-03-01,789303,25891501,105,2025-03-03,2025-03-03,105,1,1,1,AM Biscuits 750,Food,Expression Stores,Vadodara,31500.0
FMR32102602,2025-03-01,789102,25891501,114,2025-03-02,2025-03-02,91,0,1,0,AM Biscuits 750,Food,Vijay Stores,Ahmedabad,34200.0
FMR32402602,2025-03-01,789402,25891501,223,2025-03-02,2025-03-02,223,1,1,1,AM Biscuits 750,Food,Propel Mart,Ahmedabad,66900.0
FMR33720501,2025-03-01,789720,25891501,182,2025-03-03,2025-03-02,182,1,1,1,AM Biscuits 750,Food,Colonial Farms,"New Jersey, US",142164.31
FMR32301603,2025-03-01,789301,25891501,238,2025-03-02,2025-03-02,238,1,1,1,AM Biscuits 750,Food,Foodtown,"New Jersey, US",185907.18
FMR34301602,2025-03-01,789301,25891602,92,2025-03-04,2025-03-04,83,0,1,0,AM Tea 250,beverages,Foodtown,"New Jersey, US",23954.43
FMR34303602,2025-03-01,789303,25891602,98,2025-03-04,2025-03-04,98,1,1,1,AM Tea 250,beverages,Expression Stores,Vadodara,10976.0
FMR34702602,2025-03-01,789702,25891602,155,2025-03-04,2025-03-03,155,1,1,1,AM Tea 250,beverages,Sorefoz Mart,Ahmedabad,17360.0
FMR32102602,2025-03-01,789102,25891602,63,2025-03-02,2025-03-02,63,1,1,1,AM Tea 250,beverages,Vijay Stores,Ahmedabad,7056.0
FMR34102602,2025-03-01,789102,25891602,154,2025-03-04,2025-03-04,154,1,1,1,AM Tea 250,beverages,Vijay Stores,Ahmedabad,17248.0
FMR34703602,2025-03-01,789703,25891602,163,2025-03-04,2025-03-04,163,1,1,1,AM Tea 250,beverages,Sorefoz Mart,Vadodara,18256.0
FMR32420602,2025-03-01,789420,25891602,76,2025-03-02,2025-03-04,76,1,0,0,AM Tea 250,beverages,Lidl,"New Jersey, US",19788.44
FMR33321602,2025-03-01,789321,25891602,78,2025-03-03,2025-03-03,74,0,1,0,AM Tea 250,beverages,Chiptec Stores,Ahmedabad,8736.0
FMR34321602,2025-03-01,789321,25891602,60,2025-03-04,2025-03-04,60,1,1,1,AM Tea 250,beverages,Chiptec Stores,Ahmedabad,6720.0
FMR32402602,2025-03-01,789402,25891602,172,2025-03-02,2025-03-02,163,0,1,0,AM Tea 250,beverages,Propel Mart,Ahmedabad,19264.0
FMR33203603,2025-03-01,789203,25891602,184,2025-03-03,2025-03-03,184,1,1,1,AM Tea 250,beverages,Rel Fresh,Vadodara,20608.0
FMR32103602,2025-03-01,789103,25891602,86,2025-03-02,2025-03-01,77,0,1,0,AM Tea 250,beverages,Vijay Stores,Vadodara,9632.0
FMR33103602,2025-03-01,789103,25891602,172,2025-03-03,2025-03-03,163,0,1,0,AM Tea 250,beverages,Vijay Stores,Vadodara,19264.0
FMR33201602,2025-03-01,789201,25891602,52,2025-03-03,2025-03-03,52,1,1,1,AM Tea 250,beverages,Rel Fresh,"New Jersey, US",13539.46
FMR34320602,2025-03-01,789320,25891602,190,2025-03-04,2025-03-04,190,1,1,1,AM Tea 250,beverages,Whole Foods Market,"New Jersey, US",49471.1
FMR34520602,2025-03-01,789520,25891602,164,2025-03-04,2025-03-06,131,0,0,0,AM Tea 250,beverages,Fairway Market,"New Jersey, US",42701.37
FMR34622602,2025-03-01,789622,25891602,54,2025-03-04,2025-03-04,54,1,1,1,AM Tea 250,beverages,Expert Mart,Vadodara,6048.0
FMR32220602,2025-03-01,789220,25891602,77,2025-03-02,2025-03-01,77,1,1,1,AM Tea 250,beverages,ShopRite,"New Jersey, US",20048.81
FMR33220603,2025-03-01,789220,25891602,65,2025-03-03,2025-03-03,65,1,1,1,AM Tea 250,beverages,ShopRite,"New Jersey, US",16924.32
FMR33721603,2025-03-01,789721,25891602,148,2025-03-03,2025-03-03,148,1,1,1,AM Tea 250,beverages,Logic Stores,Ahmedabad,16576.0
FMR33501401,2025-03-01,789501,25891101,484,2025-03-03,2025-03-03,484,1,1,1,AM Milk 500,Dairy,Best Market,"New Jersey, US",168028.15
FMR32101601,2025-03-01,789101,25891101,474,2025-03-02,2025-03-02,474,1,1,1,AM Milk 500,Dairy,Costco Wholesale,"New Jersey, US",164556.49
FMR33101403,2025-03-01,789101,25891101,349,2025-03-03,2025-03-03,349,1,1,1,AM Milk 500,Dairy,Costco Wholesale,"New Jersey, US",121160.79
FMR32703401,2025-03-01,789703,25891101,492,2025-03-02,2025-03-02,492,1,1,1,AM Milk 500,Dairy,Sorefoz Mart,Vadodara,61500.0
FMR33321602,2025-03-01,789321,25891101,345,2025-03-03,2025-03-03,345,1,1,1,AM Milk 500,Dairy,Chiptec Stores,Ahmedabad,43125.0
FMR32203101,2025-03-01,789203,25891101,409,2025-03-02,2025-03-04,389,0,0,0,AM Milk 500,Dairy,Rel Fresh,Vadodara,51125.0
FMR33203603,2025-03-01,789203,25891101,368,2025-03-03,2025-03-03,294,0,1,0,AM Milk 500,Dairy,Rel Fresh,Vadodara,46000.0
FMR32903403,2025-03-01,789903,25891101,343,2025-03-02,2025-03-02,326,0,1,0,AM Milk 500,Dairy,Elite Mart,Vadodara,42875.0
FMR34122303,2025-03-01,789122,25891101,410,2025-03-04,2025-03-05,390,0,0,0,AM Milk 500,Dairy,Coolblue,Vadodara,51250.0
FMR33202502,2025-03-01,789202,25891101,391,2025-03-03,2025-03-03,391,1,1,1,AM Milk 500,Dairy,Rel Fresh,Ahmedabad,48875.0
FMR34202301,2025-03-01,789202,25891101,431,2025-03-04,2025-03-04,431,1,1,1,AM Milk 500,Dairy,Rel Fresh,Ahmedabad,53875.0
FMR33403501,2025-03-01,789403,25891101,379,2025-03-03,2025-03-03,379,1,1,1,AM Milk 500,Dairy,Propel Mart,Vadodara,47375.0
FMR34401102,2025-03-01,789401,25891101,454,2025-03-04,2025-03-03,454,1,1,1,AM Milk 500,Dairy,Wegmans,"New Jersey, US",157613.18
FMR33503502,2025-03-01,789503,25891101,362,2025-03-03,2025-03-03,362,1,1,1,AM Milk 500,Dairy,Viveks Stores,Vadodara,45250.0
FMR33420101,2025-03-01,789420,25891101,306,2025-03-03,2025-03-04,306,1,0,0,AM Milk 500,Dairy,Lidl,"New Jersey, US",106232.67
FMR34420501,2025-03-01,789420,25891101,494,2025-03-04,2025-03-06,494,1,0,0,AM Milk 500,Dairy,Lidl,"New Jersey, US",171499.81
FMR34622101,2025-03-01,789622,25891101,423,2025-03-04,2025-03-03,402,0,1,0,AM Milk 500,Dairy,Expert Mart,Vadodara,52875.0
FMR34520301,2025-03-01,789520,25891101,428,2025-03-04,2025-03-04,385,0,1,0,AM Milk 500,Dairy,Fairway Market,"New Jersey, US",148586.88
FMR34422101,2025-03-01,789422,25891101,444,2025-03-04,2025-03-05,444,1,0,0,AM Milk 500,Dairy,Lotus Mart,Vadodara,55500.0
FMR34603401,2025-03-01,789603,25891401,313,2025-03-04,2025-03-05,313,1,0,0,AM Curd 250,Dairy,Info Stores,Vadodara,15650.0
FMR33501401,2025-03-01,789501,25891401,288,2025-03-03,2025-03-03,259,0,1,0,AM Curd 250,Dairy,Best Market,"New Jersey, US",62489.81
FMR32503401,2025-03-01,789503,25891401,449,2025-03-02,2025-03-02,449,1,1,1,AM Curd 250,Dairy,Viveks Stores,Vadodara,22450.0
FMR33202502,2025-03-01,789202,25891401,215,2025-03-03,2025-03-03,215,1,1,1,AM Curd 250,Dairy,Rel Fresh,Ahmedabad,10750.0
FMR34702502,2025-03-01,789702,25891401,355,2025-03-04,2025-03-04,337,0,1,0,AM Curd 250,Dairy,Sorefoz Mart,Ahmedabad,17750.0
FMR32703401,2025-03-01,789703,25891401,234,2025-03-02,2025-03-02,234,1,1,1,AM Curd 250,Dairy,Sorefoz Mart,Vadodara,11700.0
FMR32422401,2025-03-01,789422,25891401,342,2025-03-02,2025-03-04,342,1,0,0,AM Curd 250,Dairy,Lotus Mart,Vadodara,17100.0
FMR32122401,2025-03-01,789122,25891401,240,2025-03-02,2025-03-04,228,0,0,0,AM Curd 250,Dairy,Coolblue,Vadodara,12000.0
FMR33201602,2025-03-01,789201,25891401,480,2025-03-03,2025-03-03,456,0,1,0,AM Curd 250,Dairy,Rel Fresh,"New Jersey, US",104149.68
FMR33103401,2025-03-01,789103,25891401,306,2025-03-03,2025-03-02,291,0,1,0,AM Curd 250,Dairy,Vijay Stores,Vadodara,15300.0
FMR34103403,2025-03-01,789103,25891401,399,2025-03-04,2025-03-04,359,0,1,0,AM Curd 250,Dairy,Vijay Stores,Vadodara,19950.0
FMR32403401,2025-03-01,789403,25891401,473,2025-03-02,2025-03-02,473,1,1,1,AM Curd 250,Dairy,Propel Mart,Vadodara,23650.0
FMR32520603,2025-03-01,789520,25891603,67,2025-03-02,2025-03-02,64,0,1,0,AM Tea 100,beverages,Fairway Market,"New Jersey, US",5815.02
FMR33220603,2025-03-01,789220,25891603,51,2025-03-03,2025-03-03,46,0,1,0,AM Tea 100,beverages,ShopRite,"New Jersey, US",4426.36
FMR33603603,2025-03-01,789603,25891603,183,2025-03-03,2025-03-05,183,1,0,0,AM Tea 100,beverages,Info Stores,Vadodara,8235.0
FMR32221603,2025-03-01,789221,25891603,100,2025-03-02,2025-03-02,80,0,1,0,AM Tea 100,beverages,Atlas Stores,Ahmedabad,4500.0
FMR33401603,2025-03-01,789401,25891603,127,2025-03-03,2025-03-03,127,1,1,1,AM Tea 100,beverages,Wegmans,"New Jersey, US",11022.51
FMR33420603,2025-03-01,789420,25891603,129,2025-03-03,2025-03-03,129,1,1,1,AM Tea 100,beverages,Lidl,"New Jersey, US",11196.09
FMR32121603,2025-03-01,789121,25891603,200,2025-03-02,2025-03-04,180,0,0,0,AM Tea 100,beverages,Coolblue,Ahmedabad,9000.0
FMR32421603,2025-03-01,789421,25891603,172,2025-03-02,2025-03-05,155,0,0,0,AM Tea 100,beverages,Lotus Mart,Ahmedabad,7740.0
FMR32903603,2025-03-01,789903,25891603,128,2025-03-02,2025-03-03,115,0,0,0,AM Tea 100,beverages,Elite Mart,Vadodara,5760.0
FMR34903603,2025-03-01,789903,25891603,148,2025-03-04,2025-03-04,133,0,1,0,AM Tea 100,beverages,Elite Mart,Vadodara,6660.0
FMR33703603,2025-03-01,789703,25891603,165,2025-03-03,2025-03-03,165,1,1,1,AM Tea 100,beverages,Sorefoz Mart,Vadodara,7425.0
FMR32303603,2025-03-01,789303,25891603,169,2025-03-02,2025-03-02,169,1,1,1,AM Tea 100,beverages,Expression Stores,Vadodara,7605.0
FMR32301603,2025-03-01,789301,25891603,134,2025-03-02,2025-03-02,121,0,1,0,AM Tea 100,beverages,Foodtown,"New Jersey, US",11630.05
FMR33203603,2025-03-01,789203,25891603,122,2025-03-03,2025-03-03,122,1,1,1,AM Tea 100,beverages,Rel Fresh,Vadodara,5490.0
FMR32202603,2025-03-01,789202,25891603,186,2025-03-02,2025-03-02,186,1,1,1,AM Tea 100,beverages,Rel Fresh,Ahmedabad,8370.0
FMR32721603,2025-03-01,789721,25891603,140,2025-03-02,2025-03-02,126,0,1,0,AM Tea 100,beverages,Logic Stores,Ahmedabad,6300.0
FMR33721603,2025-03-01,789721,25891603,195,2025-03-03,2025-03-03,195,1,1,1,AM Tea 100,beverages,Logic Stores,Ahmedabad,8775.0
FMR33621603,2025-03-01,789621,25891603,69,2025-03-03,2025-03-03,69,1,1,1,AM Tea 100,beverages,Expert Mart,Ahmedabad,3105.0
FMR32102202,2025-03-01,789102,25891202,106,2025-03-02,2025-03-03,106,1,0,0,AM Butter 250,Dairy,Vijay Stores,Ahmedabad,15900.0
FMR33102601,2025-03-01,789102,25891202,419,2025-03-03,2025-03-03,419,1,1,1,AM Butter 250,Dairy,Vijay Stores,Ahmedabad,62850.0
FMR33402303,2025-03-01,789402,25891202,167,2025-03-03,2025-03-03,167,1,1,1,AM Butter 250,Dairy,Propel Mart,Ahmedabad,25050.0
FMR34402202,2025-03-01,789402,25891202,457,2025-03-04,2025-03-04,457,1,1,1,AM Butter 250,Dairy,Propel Mart,Ahmedabad,68550.0
FMR33622502,2025-03-01,789622,25891202,294,2025-03-03,2025-03-03,294,1,1,1,AM Butter 250,Dairy,Expert Mart,Vadodara,44100.0
FMR34902202,2025-03-01,789902,25891202,311,2025-03-04,2025-03-04,311,1,1,1,AM Butter 250,Dairy,Elite Mart,Ahmedabad,46650.0
FMR32320202,2025-03-01,789320,25891202,211,2025-03-02,2025-03-03,211,1,0,0,AM Butter 250,Dairy,Whole Foods Market,"New Jersey, US",73251.94
FMR33320202,2025-03-01,789320,25891202,209,2025-03-03,2025-03-05,188,0,0,0,AM Butter 250,Dairy,Whole Foods Market,"New Jersey, US",72557.61
FMR32403401,2025-03-01,789403,25891202,472,2025-03-02,2025-03-02,472,1,1,1,AM Butter 250,Dairy,Propel Mart,Vadodara,70800.0
FMR34703602,2025-03-01,789703,25891202,185,2025-03-04,2025-03-04,167,0,1,0,AM Butter 250,Dairy,Sorefoz Mart,Vadodara,27750.0
FMR34303602,2025-03-01,789303,25891202,160,2025-03-04,2025-03-04,144,0,1,0,AM Butter 250,Dairy,Expression Stores,Vadodara,24000.0
FMR32721603,2025-03-01,789721,25891202,178,2025-03-02,2025-03-02,169,0,1,0,AM Butter 250,Dairy,Logic Stores,Ahmedabad,26700.0
FMR33421203,2025-03-01,789421,25891202,332,2025-03-03,2025-03-06,332,1,0,0,AM Butter 250,Dairy,Lotus Mart,Ahmedabad,49800.0
FMR34421601,2025-03-01,789421,25891202,132,2025-03-04,2025-03-05,125,0,0,0,AM Butter 250,Dairy,Lotus Mart,Ahmedabad,19800.0
FMR33101202,2025-03-01,789101,25891202,150,2025-03-03,2025-03-04,150,1,0,0,AM Butter 250,Dairy,Costco Wholesale,"New Jersey, US",52074.84
FMR34401503,2025-03-01,789401,25891202,173,2025-03-04,2025-03-04,173,1,1,1,AM Butter 250,Dairy,Wegmans,"New Jersey, US",60059.65
FMR33503502,2025-03-01,789503,25891202,214,2025-03-03,2025-03-03,214,1,1,1,AM Butter 250,Dairy,Viveks Stores,Vadodara,32100.0
FMR33601202,2025-03-01,789601,25891202,411,2025-03-03,2025-03-04,390,0,0,0,AM Butter 250,Dairy,Price Rite,"New Jersey, US",142685.06
FMR34201202,2025-03-01,789201,25891202,175,2025-03-04,2025-03-04,175,1,1,1,AM Butter 250,Dairy,Rel Fresh,"New Jersey, US",60753.98
FMR32521202,2025-03-01,789521,25891202,479,2025-03-02,2025-03-05,479,1,0,0,AM Butter 250,Dairy,Acclaimed Stores,Ahmedabad,71850.0
FMR33521202,2025-03-01,789521,25891202,347,2025-03-03,2025-03-03,347,1,1,1,AM Butter 250,Dairy,Acclaimed Stores,Ahmedabad,52050.0
FMR34520602,2025-03-01,789520,25891202,200,2025-03-04,2025-03-06,200,1,0,0,AM Butter 250,Dairy,Fairway Market,"New Jersey, US",69433.12
FMR33720202,2025-03-01,789720,25891202,270,2025-03-03,2025-03-03,270,1,1,1,AM Butter 250,Dairy,Colonial Farms,"New Jersey, US",93734.71
FMR32202603,2025-03-01,789202,25891202,342,2025-03-02,2025-03-02,274,0,1,0,AM Butter 250,Dairy,Rel Fresh,Ahmedabad,51300.0
FMR33202502,2025-03-01,789202,25891202,130,2025-03-03,2025-03-03,130,1,1,1,AM Butter 250,Dairy,Rel Fresh,Ahmedabad,19500.0
FMR33522202,2025-03-01,789522,25891202,280,2025-03-03,2025-03-03,252,0,1,0,AM Butter 250,Dairy,Acclaimed Stores,Vadodara,42000.0
FMR32203402,2025-03-01,789203,25891303,64,2025-03-02,2025-03-02,64,1,1,1,AM Ghee 100,Dairy,Rel Fresh,Vadodara,5760.0
FMR33103602,2025-03-01,789103,25891303,40,2025-03-03,2025-03-03,32,0,1,0,AM Ghee 100,Dairy,Vijay Stores,Vadodara,3600.0
FMR32721603,2025-03-01,789721,25891303,69,2025-03-02,2025-03-02,69,1,1,1,AM Ghee 100,Dairy,Logic Stores,Ahmedabad,6210.0
FMR32522303,2025-03-01,789522,25891303,63,2025-03-02,2025-03-01,50,0,1,0,AM Ghee 100,Dairy,Acclaimed Stores,Vadodara,5670.0
FMR32601303,2025-03-01,789601,25891303,95,2025-03-02,2025-03-03,95,1,0,0,AM Ghee 100,Dairy,Price Rite,"New Jersey, US",24735.55
FMR33601303,2025-03-01,789601,25891303,69,2025-03-03,2025-03-03,66,0,1,0,AM Ghee 100,Dairy,Price Rite,"New Jersey, US",17965.82
FMR33703303,2025-03-01,789703,25891303,76,2025-03-03,2025-03-02,76,1,1,1,AM Ghee 100,Dairy,Sorefoz Mart,Vadodara,6840.0
FMR34720303,2025-03-01,789720,25891303,27,2025-03-04,2025-03-06,27,1,0,0,AM Ghee 100,Dairy,Colonial Farms,"New Jersey, US",7030.1
FMR34420303,2025-03-01,789420,25891303,63,2025-03-04,2025-03-04,57,0,1,0,AM Ghee 100,Dairy,Lidl,"New Jersey, US",16403.57
FMR32622502,2025-03-01,789622,25891303,51,2025-03-02,2025-03-02,51,1,1,1,AM Ghee 100,Dairy,Expert Mart,Vadodara,4590.0
FMR34622602,2025-03-01,789622,25891303,84,2025-03-04,2025-03-04,84,1,1,1,AM Ghee 100,Dairy,Expert Mart,Vadodara,7560.0
FMR34122303,2025-03-01,789122,25891303,37,2025-03-04,2025-03-05,33,0,0,0,AM Ghee 100,Dairy,Coolblue,Vadodara,3330.0
FMR32501601,2025-03-01,789501,25891303,51,2025-03-02,2025-03-02,41,0,1,0,AM Ghee 100,Dairy,Best Market,"New Jersey, US",13279.08
FMR33501401,2025-03-01,789501,25891303,57,2025-03-03,2025-03-03,57,1,1,1,AM Ghee 100,Dairy,Best Market,"New Jersey, US",14841.33
FMR32702601,2025-03-01,789702,25891303,29,2025-03-02,2025-03-02,29,1,1,1,AM Ghee 100,Dairy,Sorefoz Mart,Ahmedabad,2610.0
FMR32221303,2025-03-01,789221,25891303,42,2025-03-02,2025-03-01,42,1,1,1,AM Ghee 100,Dairy,Atlas Stores,Ahmedabad,3780.0
FMR32202402,2025-03-01,789202,25891303,40,2025-03-02,2025-03-03,40,1,0,0,AM Ghee 100,Dairy,Rel Fresh,Ahmedabad,3600.0
FMR33403501,2025-03-01,789403,25891303,89,2025-03-03,2025-03-03,89,1,1,1,AM Ghee 100,Dairy,Propel Mart,Vadodara,8010.0
FMR34121303,2025-03-01,789121,25891303,49,2025-03-04,2025-03-07,49,1,0,0,AM Ghee 100,Dairy,Coolblue,Ahmedabad,4410.0
FMR32101601,2025-03-01,789101,25891303,58,2025-03-02,2025-03-02,58,1,1,1,AM Ghee 100,Dairy,Costco Wholesale,"New Jersey, US",15101.7
FMR32402303,2025-03-01,789402,25891303,68,2025-03-02,2025-03-03,54,0,0,0,AM Ghee 100,Dairy,Propel Mart,Ahmedabad,6120.0
FMR33402303,2025-03-01,789402,25891303,63,2025-03-03,2025-03-03,63,1,1,1,AM Ghee 100,Dairy,Propel Mart,Ahmedabad,5670.0
FMR32903403,2025-03-01,789903,25891303,75,2025-03-02,2025-03-02,75,1,1,1,AM Ghee 100,Dairy,Elite Mart,Vadodara,6750.0
FMR33203403,2025-03-02,789203,25891402,320,2025-03-03,2025-03-03,320,1,1,1,AM Curd 100,Dairy,Rel Fresh,Vadodara,6400.0
FMR34603203,2025-03-02,789603,25891203,477,2025-03-04,2025-03-03,477,1,1,1,AM Butter 500,Dairy,Info Stores,Vadodara,143100.0
FMR33422203,2025-03-02,789422,25891203,452,2025-03-03,2025-03-03,452,1,1,1,AM Butter 500,Dairy,Lotus Mart,Vadodara,135600.0
FMR35422503,2025-03-02,789422,25891203,148,2025-03-05,2025-03-08,148,1,0,0,AM Butter 500,Dairy,Lotus Mart,Vadodara,44400.0
FMR34101203,2025-03-02,789101,25891203,500,2025-03-04,2025-03-04,500,1,1,1,AM Butter 500,Dairy,Costco Wholesale,"New Jersey, US",390451.5
FMR35401203,2025-03-02,789401,25891203,400,2025-03-05,2025-03-05,380,0,1,0,AM Butter 500,Dairy,Wegmans,"New Jersey, US",312361.2
FMR34320402,2025-03-02,789320,25891203,184,2025-03-04,2025-03-04,175,0,1,0,AM Butter 500,Dairy,Whole Foods Market,"New Jersey, US",143686.15
FMR35320402,2025-03-02,789320,25891203,490,2025-03-05,2025-03-05,490,1,1,1,AM Butter 500,Dairy,Whole Foods Market,"New Jersey, US",382642.47
FMR34721601,2025-03-02,789721,25891203,293,2025-03-04,2025-03-04,264,0,1,0,AM Butter 500,Dairy,Logic Stores,Ahmedabad,87900.0
FMR34202203,2025-03-02,789202,25891203,206,2025-03-04,2025-03-03,206,1,1,1,AM Butter 500,Dairy,Rel Fresh,Ahmedabad,61800.0
FMR33503203,2025-03-02,789503,25891203,308,2025-03-03,2025-03-06,308,1,0,0,AM Butter 500,Dairy,Viveks Stores,Vadodara,92400.0
FMR35121203,2025-03-02,789121,25891203,197,2025-03-05,2025-03-05,197,1,1,1,AM Butter 500,Dairy,Coolblue,Ahmedabad,59100.0
FMR34221203,2025-03-02,789221,25891203,343,2025-03-04,2025-03-03,343,1,1,1,AM Butter 500,Dairy,Atlas Stores,Ahmedabad,102900.0
FMR35221203,2025-03-02,789221,25891203,294,2025-03-05,2025-03-05,279,0,1,0,AM Butter 500,Dairy,Atlas Stores,Ahmedabad,88200.0
FMR35321603,2025-03-02,789321,25891203,280,2025-03-05,2025-03-05,224,0,1,0,AM Butter 500,Dairy,Chiptec Stores,Ahmedabad,84000.0
FMR33501602,2025-03-02,789501,25891203,352,2025-03-03,2025-03-03,352,1,1,1,AM Butter 500,Dairy,Best Market,"New Jersey, US",274877.86
FMR33601203,2025-03-02,789601,25891203,491,2025-03-03,2025-03-03,466,0,1,0,AM Butter 500,Dairy,Price Rite,"New Jersey, US",383423.37
FMR35622603,2025-03-02,789622,25891203,185,2025-03-05,2025-03-05,185,1,1,1,AM Butter 500,Dairy,Expert Mart,Vadodara,55500.0
FMR35902601,2025-03-02,789902,25891203,474,2025-03-05,2025-03-05,474,1,1,1,AM Butter 500,Dairy,Elite Mart,Ahmedabad,142200.0
FMR35402501,2025-03-02,789402,25891203,128,2025-03-05,2025-03-05,128,1,1,1,AM Butter 500,Dairy,Propel Mart,Ahmedabad,38400.0
FMR33702602,2025-03-02,789702,25891203,341,2025-03-03,2025-03-03,324,0,1,0,AM Butter 500,Dairy,Sorefoz Mart,Ahmedabad,102300.0
FMR33520203,2025-03-02,789520,25891203,236,2025-03-03,2025-03-02,212,0,1,0,AM Butter 500,Dairy,Fairway Market,"New Jersey, US",184293.11
